user_id,skill_id,correct,order_id,sequence_idx,ms_first_response
79000,33,0,21224310,16,10125
79000,33,0,21224489,17,9531
79000,33,1,21224588,18,11577
79000,33,1,21224646,19,12922
79000,33,1,21224712,20,6172
79000,2,1,23210821,21,78017
79000,25,1,23210821,22,78017
79000,45,1,23210821,23,78017
79000,2,1,23210972,24,103017
79000,25,1,23210972,25,103017
79000,32,1,23210972,26,103017
79000,49,1,23210972,27,103017
79000,2,1,23211159,28,30516
79000,25,1,23211159,29,30516
79000,45,1,23211159,30,30516
79000,31,1,28740303,31,13234
79000,31,1,28740359,32,68376
79000,31,1,28740593,33,4250
79000,31,0,28740678,34,26469
79000,31,1,28740909,35,12594
79000,31,1,28740949,36,9891
79000,31,1,28740984,37,11219
79000,31,1,28741039,38,11266
79000,31,1,28741074,39,12376
79000,31,1,28741146,40,13891
79000,31,1,28741202,41,24704
79000,31,1,28741287,42,14500
79000,31,1,28741403,43,6344
79000,31,0,28741440,44,33298
79000,31,1,28741611,45,12110
79000,31,1,28741653,46,7344
79000,31,1,28741682,47,6141
79000,31,0,28741702,48,21469
79000,31,1,28741887,49,12454
79000,31,1,28741985,50,7672
79000,31,1,28742015,51,5750
79000,31,1,28742034,52,4704
79000,52,1,30284562,53,52155
79000,52,0,30284664,54,49327
79000,52,0,30284845,55,69415
79000,52,0,30678125,56,76180
79000,52,0,30678188,57,4422
79000,52,0,30678219,58,8312
79000,52,0,30678247,59,2734
79001,33,0,20799814,0,66875
79001,34,0,20802462,1,47578
79001,34,0,20807209,2,12219
79001,33,0,21225134,3,4094
79001,33,0,21225214,4,2891
79001,33,0,21225326,5,1860
79001,33,0,21225406,6,1641
79001,33,0,21225519,7,2938
79001,33,0,21225566,8,4406
79001,33,0,21225602,9,9063
79001,33,1,21976610,10,7359
79001,33,1,21976641,11,5922
79001,33,0,21976661,12,8265
79001,33,1,21976691,13,4313
79001,33,1,21976697,14,7531
79001,2,0,24329504,15,76716
79001,25,0,24329504,16,76716
79001,45,0,24329504,17,76716
79001,2,0,24329908,18,7390
79001,25,0,24329908,19,7390
79001,45,0,24329908,20,7390
79001,2,0,24329919,21,4704
79001,25,0,24329919,22,4704
79001,32,0,24329919,23,4704
79001,49,0,24329919,24,4704
79001,2,0,24331899,25,5578
79001,25,0,24331899,26,5578
79001,32,0,24331899,27,5578
79001,49,0,24331899,28,5578
79001,2,0,24331948,29,5828
79001,25,0,24331948,30,5828
79001,45,0,24331948,31,5828
79001,2,0,24332002,32,8671
79001,25,0,24332002,33,8671
79001,45,0,24332002,34,8671
79001,2,0,24332138,35,3109
79001,25,0,24332138,36,3109
79001,32,0,24332138,37,3109
79001,49,0,24332138,38,3109
79001,2,0,24332248,39,9516
79001,25,0,24332248,40,9516
79001,45,0,24332248,41,9516
79001,2,0,24332290,42,10906
79001,25,0,24332290,43,10906
79001,32,0,24332290,44,10906
79001,49,0,24332290,45,10906
79001,2,0,24332541,46,5421
79001,25,0,24332541,47,5421
79001,45,0,24332541,48,5421
79001,2,0,24332598,49,3766
79001,25,0,24332598,50,3766
79001,45,0,24332598,51,3766
79001,2,0,24332657,52,8157
79001,25,0,24332657,53,8157
79001,32,0,24332657,54,8157
79001,49,0,24332657,55,8157
79001,2,0,24332739,56,7062
79001,25,0,24332739,57,7062
79001,32,0,24332739,58,7062
79001,49,0,24332739,59,7062
79001,2,0,24332815,60,5234
79001,25,0,24332815,61,5234
79001,32,0,24332815,62,5234
79001,49,0,24332815,63,5234
79001,33,0,29402429,64,13689
79001,33,0,29402447,65,10444
79001,33,1,29402461,66,14216
79001,33,1,29402468,67,9547
79001,33,1,29402474,68,11602
79001,33,0,29402485,69,17481
79001,33,1,29402504,70,7305
79001,33,1,29402511,71,5535
79001,33,1,29402517,72,4901
79001,34,1,29402551,73,40797
79001,34,0,29402557,74,35784
79001,34,0,29402584,75,46668
79001,34,0,29402635,76,266989
79001,34,1,29402761,77,48386
79001,34,1,29402799,78,47326
79001,34,1,29402811,79,38727
79001,34,1,29402843,80,33240
79001,34,1,29402862,81,24529
79001,34,1,29402868,82,21967
79001,2,0,29402887,83,30045
79001,25,0,29402887,84,30045
79001,32,0,29402887,85,30045
79001,49,0,29402887,86,30045
79001,2,0,29402921,87,26656
79001,25,0,29402921,88,26656
79001,45,0,29402921,89,26656
79001,2,1,29402945,90,43096
79001,25,1,29402945,91,43096
79001,32,1,29402945,92,43096
79001,49,1,29402945,93,43096
79001,2,0,29402960,94,33406
79001,25,0,29402960,95,33406
79001,32,0,29402960,96,33406
79001,49,0,29402960,97,33406
79001,2,0,29402989,98,33747
79001,25,0,29402989,99,33747
79001,32,0,29402989,100,33747
79001,49,0,29402989,101,33747
79001,2,0,29402999,102,38706
79001,25,0,29402999,103,38706
79001,45,0,29402999,104,38706
79001,2,0,29403020,105,27545
79001,25,0,29403020,106,27545
79001,45,0,29403020,107,27545
79001,2,0,29403030,108,43354
79001,25,0,29403030,109,43354
79001,45,0,29403030,110,43354
79001,2,0,29403057,111,61139
79001,25,0,29403057,112,61139
79001,32,0,29403057,113,61139
79001,49,0,29403057,114,61139
79001,2,0,29403068,115,61694
79001,25,0,29403068,116,61694
79001,32,0,29403068,117,61694
79001,49,0,29403068,118,61694
79001,2,0,29403089,119,25405
79001,25,0,29403089,120,25405
79001,45,0,29403089,121,25405
79001,2,0,29403116,122,47928
79001,25,0,29403116,123,47928
79001,32,0,29403116,124,47928
79001,49,0,29403116,125,47928
79001,2,1,29403133,126,73137
79001,25,1,29403133,127,73137
79001,45,1,29403133,128,73137
79001,2,0,29403146,129,43761
79001,25,0,29403146,130,43761
79001,45,0,29403146,131,43761
79001,31,0,29403195,132,9713
79001,31,1,29403207,133,21624
79001,31,1,29403225,134,9990
79001,31,1,29403231,135,6865
79001,31,0,29403243,136,25020
79001,31,0,29403253,137,14655
79001,31,1,29403267,138,10991
79001,31,1,29403274,139,16132
79001,31,1,29403284,140,13762
79001,31,1,29403297,141,10848
79001,31,1,29403302,142,13383
79001,31,0,29403321,143,14647
79001,31,1,29403329,144,14436
79001,31,0,29403337,145,17704
79001,31,0,29403354,146,10310
79001,31,0,29403367,147,15208
79001,31,0,29403377,148,15556
79001,31,0,29403384,149,17132
79001,31,0,29403399,150,17355
79001,31,1,29403410,151,7647
79001,31,1,29403417,152,12305
79001,31,1,29403421,153,8009
79001,31,0,29403433,154,12357
79001,31,0,29403442,155,10665
79001,31,1,29403448,156,6001
79001,31,0,29403461,157,18044
79001,31,0,29403470,158,12639
79001,31,0,29403480,159,12750
79001,31,1,29403490,160,8793
79001,31,0,29403497,161,10585
79001,31,1,29403510,162,4819
79001,31,1,29403514,163,5889
79001,31,0,29403526,164,19588
79001,31,0,29403535,165,14017
79001,31,1,29403547,166,9263
79001,31,0,29403554,167,3650
79001,31,0,29403568,168,11129
79001,31,1,29403579,169,10562
79001,31,1,29403586,170,18034
79001,31,0,29403607,171,12221
79001,31,0,29403633,172,10055
79001,31,1,29403659,173,4818
79001,31,0,29403667,174,7426
79001,31,1,29403686,175,12861
79001,2,0,29489750,176,21249
79001,25,0,29489750,177,21249
79001,32,0,29489750,178,21249
79001,49,0,29489750,179,21249
79001,2,0,29489896,180,82122
79001,25,0,29489896,181,82122
79001,45,0,29489896,182,82122
79001,2,0,29490240,183,5062
79001,25,0,29490240,184,5062
79001,45,0,29490240,185,5062
79001,2,0,29490399,186,92752
79001,25,0,29490399,187,92752
79001,45,0,29490399,188,92752
79001,2,0,29490845,189,265585
79001,25,0,29490845,190,265585
79001,32,0,29490845,191,265585
79001,49,0,29490845,192,265585
79001,2,0,29492258,193,24626
79001,25,0,29492258,194,24626
79001,45,0,29492258,195,24626
79001,2,0,29492472,196,34877
79001,25,0,29492472,197,34877
79001,32,0,29492472,198,34877
79001,49,0,29492472,199,34877
79001,2,1,29492744,200,77175
79001,25,1,29492744,201,77175
79001,45,1,29492744,202,77175
79001,2,0,29946996,203,4375
79001,25,0,29946996,204,4375
79001,45,0,29946996,205,4375
79001,31,1,29947262,206,35766
79001,31,1,29947401,207,10157
79001,31,0,29947498,208,13141
79001,52,0,30284652,209,72955
79001,31,0,31174284,210,13578
79001,31,1,31174378,211,12233
79001,31,1,31174460,212,12077
79001,31,1,31174523,213,10640
79001,2,0,31174673,214,6500
79001,25,0,31174673,215,6500
79001,32,0,31174673,216,6500
79001,49,0,31174673,217,6500
79001,2,1,31174900,218,59714
79001,25,1,31174900,219,59714
79001,32,1,31174900,220,59714
79001,49,1,31174900,221,59714
79001,2,0,31175515,222,130321
79001,25,0,31175515,223,130321
79001,32,0,31175515,224,130321
79001,49,0,31175515,225,130321
79001,2,1,31176020,226,28952
79001,25,1,31176020,227,28952
79001,32,1,31176020,228,28952
79001,49,1,31176020,229,28952
79001,2,0,31176134,230,37233
79001,25,0,31176134,231,37233
79001,45,0,31176134,232,37233
79001,2,1,31176312,233,45045
79001,25,1,31176312,234,45045
79001,45,1,31176312,235,45045
79001,2,0,31176446,236,74294
79001,25,0,31176446,237,74294
79001,32,0,31176446,238,74294
79001,49,0,31176446,239,74294
79001,2,1,31176656,240,60624
79001,25,1,31176656,241,60624
79001,32,1,31176656,242,60624
79001,49,1,31176656,243,60624
79001,2,0,31176861,244,40594
79001,25,0,31176861,245,40594
79001,32,0,31176861,246,40594
79001,49,0,31176861,247,40594
79001,52,0,31178020,248,6578
79001,52,0,31178167,249,18266
79001,52,0,31178343,250,23047
79001,2,1,33273992,251,44750
79001,25,1,33273992,252,44750
79001,32,1,33273992,253,44750
79001,49,1,33273992,254,44750
79001,2,1,33274116,255,35125
79001,25,1,33274116,256,35125
79001,32,1,33274116,257,35125
79001,49,1,33274116,258,35125
79001,31,1,33274368,259,15234
79001,31,0,33274447,260,12641
79001,31,1,33274538,261,6687
79001,31,0,33274556,262,14985
79001,31,0,33274660,263,20640
79001,31,1,33274745,264,2953
79001,31,0,33274799,265,10938
79001,31,0,33274830,266,4922
79001,31,1,33274855,267,5375
79001,31,1,33274879,268,5547
79001,31,1,33274901,269,5078
79001,31,0,33274932,270,4578
79001,31,0,33275043,271,24484
79001,31,1,33275175,272,9469
79001,31,1,33275222,273,9907
79001,31,1,33275253,274,6672
79001,52,1,33275386,275,27797
79001,52,0,33275819,276,13500
79001,49,0,33276238,277,55047
79001,49,0,33276413,278,8469
79001,49,0,33276455,279,2250
79001,49,0,33276498,280,8630
79001,31,0,33310394,281,27857
79001,31,1,33310402,282,23121
79001,31,1,33310409,283,13546
79001,31,1,33310423,284,15559
79001,31,0,33310436,285,15905
79001,31,1,33310450,286,5291
79001,31,1,33310464,287,9002
79001,31,1,33310471,288,7042
79001,52,0,33310533,289,32098
79001,52,1,33310717,290,72959
79001,52,0,33310902,291,47845
79001,52,0,33311495,292,51601
79001,52,0,33311818,293,26141
79001,52,1,33312148,294,30802
79001,52,0,33312249,295,36520
79001,49,0,33385158,296,25225
79001,49,0,33385448,297,2722
79001,49,0,33385472,298,3096
79001,49,0,33385493,299,1986
79001,49,0,33385511,300,34765
79002,33,1,20795828,0,5313
79002,33,0,20795970,1,49249
79002,33,0,20801115,2,5766
79002,33,0,20802088,3,7860
79002,33,0,20802425,4,20735
79002,33,1,20802757,5,11876
79002,33,1,20802906,6,3579
79002,33,0,20802961,7,4579
79002,33,0,20803215,8,6235
79002,33,0,20803384,9,3859
79002,34,0,20803512,10,26109
79002,34,0,20804615,11,4562
79002,34,0,20805125,12,6969
79002,34,0,20805792,13,4344
79002,34,0,20806621,14,3828
79002,34,1,20807585,15,5172
79002,34,1,20807661,16,5531
79002,34,0,20807731,17,2922
79002,34,1,20807795,18,5844
79002,34,1,20807874,19,5390
79002,33,1,21223383,20,7703
79002,33,1,21223431,21,5344
79002,33,0,21223479,22,7437
79002,33,1,21223590,23,4000
79002,33,0,21223631,24,5296
79002,33,0,21223677,25,6453
79002,33,1,21223779,26,5797
79002,33,1,21223803,27,7156
79002,34,1,21223919,28,9438
79002,33,0,21224062,29,3703
79002,33,1,21224314,30,12468
79002,33,1,21224416,31,9843
79002,33,1,21224474,32,8906
79002,34,0,21224554,33,47936
79002,34,1,21225072,34,12766
79002,34,0,21225140,35,5328
79002,2,1,23210852,36,16204
79002,25,1,23210852,37,16204
79002,45,1,23210852,38,16204
79002,2,1,23210918,39,50297
79002,25,1,23210918,40,50297
79002,45,1,23210918,41,50297
79002,2,0,23210978,42,23109
79002,25,0,23210978,43,23109
79002,45,0,23210978,44,23109
79002,2,1,23211013,45,18406
79002,25,1,23211013,46,18406
79002,45,1,23211013,47,18406
79002,2,1,23211039,48,20501
79002,25,1,23211039,49,20501
79002,45,1,23211039,50,20501
79002,2,1,23211072,51,27345
79002,25,1,23211072,52,27345
79002,45,1,23211072,53,27345
79002,31,1,28765327,54,6372
79002,31,1,28765334,55,8109
79002,31,1,28765360,56,6630
79002,31,0,28765394,57,3645
79002,31,0,28765435,58,3593
79002,31,1,28765451,59,10725
79002,31,0,28765461,60,11015
79002,31,0,28765490,61,8763
79002,31,0,28765510,62,15182
79002,31,0,28765545,63,1773
79002,31,0,28765587,64,6640
79002,31,0,28765614,65,2275
79002,31,0,28765664,66,13120
79002,31,1,28765712,67,15676
79002,31,0,28765771,68,12522
79002,31,1,28765839,69,19214
79002,31,0,28765865,70,6477
79002,31,0,28765900,71,2010
79002,31,0,28765946,72,5380
79002,31,0,28765979,73,5122
79002,31,0,28766001,74,7372
79002,31,0,28766047,75,2243
79002,31,1,28766073,76,3891
79002,31,1,28766080,77,6147
79002,31,1,28766120,78,5222
79002,31,1,28766147,79,6815
79002,31,1,28766156,80,7045
79002,31,0,29032387,81,32292
79002,31,1,29032539,82,22043
79002,31,1,29032601,83,20655
79002,31,1,29032657,84,19095
79002,31,1,29032713,85,15256
79002,31,1,29032743,86,16224
79002,31,1,29032786,87,40030
79002,31,1,29032877,88,18205
79002,31,1,29032919,89,38642
79002,31,1,29032976,90,20732
79002,31,1,29032993,91,5694
79002,31,0,29033021,92,22230
79002,31,1,29033088,93,11419
79002,31,1,29033105,94,10311
79002,31,1,29033136,95,6115
79002,31,1,29033158,96,59795
79002,31,1,29033285,97,38844
79002,33,0,29495140,98,8078
79002,33,1,29495190,99,7672
79002,33,1,29495227,100,5282
79002,33,1,29495264,101,5016
79002,34,1,29495403,102,17998
79002,52,0,30691866,103,23029
79002,52,0,30691889,104,56006
79002,52,0,30691923,105,21181
79002,52,0,30691948,106,27484
79002,52,0,30691965,107,14165
79002,49,0,30691990,108,133066
79002,49,0,30693604,109,52582
79002,49,0,30693615,110,57424
79002,49,1,30693641,111,20224
79002,49,0,30693648,112,33701
79002,49,0,30693658,113,27809
79002,49,1,30693671,114,52148
79002,49,1,30693688,115,33504
79002,49,1,30693696,116,18131
79002,48,0,30693710,117,167708
79002,48,1,30693839,118,160508
79002,48,0,30693921,119,162986
79002,48,0,30694008,120,233307
79002,48,1,30694066,121,92455
79002,61,0,30694139,122,41725
79002,61,0,30694185,123,13284
79002,61,1,30694198,124,9527
79002,61,1,30694205,125,8229
79002,61,1,30694211,126,7550
79002,52,1,30694222,127,33837
79002,31,0,30694241,128,9849
79002,31,1,30694272,129,4299
79002,52,0,30719097,130,40573
79002,52,0,30719186,131,67341
79002,52,0,30719392,132,24766
79002,52,0,30719434,133,29453
79002,52,0,30719543,134,2513
79002,52,1,30719621,135,84523
79002,52,1,30719694,136,38817
79002,52,1,30719731,137,22688
79002,48,0,30719757,138,67922
79002,48,0,30719829,139,2211
79002,48,0,30719848,140,3472
79002,48,0,30719878,141,1887
79002,48,0,30719893,142,2255
79002,48,0,30719907,143,1350
79002,48,0,30719924,144,1437
79002,48,0,30719947,145,1790
79002,48,1,31173020,146,74390
79003,33,0,20802599,0,51232
79003,33,1,20805206,1,14046
79003,33,1,20805367,2,12422
79003,33,0,20806913,3,28218
79003,33,1,20807276,4,16968
79003,33,1,20807466,5,10891
79003,33,1,20807573,6,12266
79003,34,0,20807872,7,16421
79003,34,0,21674457,8,40283
79003,34,1,21674666,9,36501
79003,34,1,21674715,10,62393
79003,34,1,21674743,11,10907
79003,2,1,23210953,12,249291
79003,25,1,23210953,13,249291
79003,45,1,23210953,14,249291
79003,2,1,23212449,15,62139
79003,25,1,23212449,16,62139
79003,45,1,23212449,17,62139
79003,2,1,23212809,18,51358
79003,25,1,23212809,19,51358
79003,45,1,23212809,20,51358
79004,33,0,20797074,0,41374
79004,34,0,20801049,1,201855
79004,34,1,20804796,2,169341
79004,34,0,20806262,3,28234
79004,33,0,21225051,4,1312
79004,33,0,21225196,5,1657
79004,33,0,21225242,6,3625
79004,33,0,21225341,7,2250
79004,33,0,21225372,8,1672
79004,33,0,21225487,9,3203
79004,2,0,23210797,10,82137
79004,25,0,23210797,11,82137
79004,32,0,23210797,12,82137
79004,49,0,23210797,13,82137
79004,2,0,23211147,14,8125
79004,25,0,23211147,15,8125
79004,32,0,23211147,16,8125
79004,49,0,23211147,17,8125
79004,2,0,23211534,18,57983
79004,25,0,23211534,19,57983
79004,32,0,23211534,20,57983
79004,49,0,23211534,21,57983
79004,2,1,23211726,22,48937
79004,25,1,23211726,23,48937
79004,32,1,23211726,24,48937
79004,49,1,23211726,25,48937
79004,2,1,23211910,26,25641
79004,25,1,23211910,27,25641
79004,32,1,23211910,28,25641
79004,49,1,23211910,29,25641
79004,2,1,23212017,30,43671
79004,25,1,23212017,31,43671
79004,32,1,23212017,32,43671
79004,49,1,23212017,33,43671
79004,2,1,23212252,34,38858
79004,25,1,23212252,35,38858
79004,32,1,23212252,36,38858
79004,49,1,23212252,37,38858
79004,31,0,28740413,38,16203
79004,31,1,28740509,39,7859
79004,31,1,28740554,40,5251
79004,31,0,28740612,41,32954
79004,31,0,28740842,42,12688
79004,31,1,28740938,43,12968
79004,31,1,28740998,44,9172
79004,31,0,28741084,45,44141
79004,31,0,28741444,46,18750
79004,31,0,28741669,47,16625
79004,31,1,28741748,48,14250
79004,31,1,28741806,49,14016
79004,31,1,28741875,50,14422
79004,31,0,28741944,51,24438
79004,31,0,28742136,52,23704
79004,31,0,28742476,53,71719
79004,31,1,28742807,54,19469
79004,31,1,28742903,55,11484
79004,31,1,28742962,56,15187
79004,31,1,28743050,57,17141
79004,31,0,28743098,58,36672
79004,31,1,28743505,59,16391
79004,31,0,28743567,60,26875
79004,31,1,29492671,61,56484
79004,31,0,29492884,62,34578
79004,31,1,29493105,63,33844
79004,31,0,29493267,64,12781
79004,31,0,29493542,65,61766
79004,31,1,29493875,66,14125
79004,31,0,29494027,67,15703
79004,31,1,29494237,68,17453
79004,31,1,29494341,69,21203
79004,31,1,29494467,70,18250
79004,31,0,29494596,71,19562
79004,31,0,29494721,72,29407
79004,31,1,29495147,73,7875
79004,31,0,29495181,74,9687
79004,31,1,29495321,75,14187
79004,31,1,29495370,76,13031
79004,31,1,29495426,77,7672
79004,31,0,29946223,78,6281
79004,31,0,29946698,79,28546
79004,31,1,29946862,80,13343
79004,31,1,29946909,81,16983
79004,31,1,29946986,82,11078
79004,31,1,29947022,83,7530
79004,33,0,29947173,84,6484
79004,33,1,29947207,85,5016
79004,33,1,29947237,86,3500
79004,33,1,29947268,87,5485
79004,34,1,29947342,88,9766
79004,34,1,29947392,89,4359
79004,34,1,29947431,90,4999
79004,31,0,29947501,91,23983
79004,31,1,29947644,92,8109
79004,31,1,29947676,93,8952
79004,31,1,29947709,94,12999
79004,31,0,29947736,95,12624
79004,31,1,29947785,96,5859
79004,31,1,29947856,97,14640
79004,31,1,29947925,98,6281
79004,31,1,29947971,99,18749
79004,33,1,29948077,100,9499
79005,33,1,20796233,0,22546
79005,33,1,20796729,1,14672
79005,33,1,20797024,2,13797
79005,33,1,20797639,3,15062
79005,33,1,20797869,4,15796
79005,33,1,20798213,5,4860
79005,34,0,20798366,6,38062
79005,34,0,20805662,7,2515
79005,34,0,20806563,8,39125
79005,2,0,23210907,9,48750
79005,25,0,23210907,10,48750
79005,32,0,23210907,11,48750
79005,49,0,23210907,12,48750
79005,2,0,23211421,13,42484
79005,25,0,23211421,14,42484
79005,45,0,23211421,15,42484
79005,2,0,23211804,16,5531
79005,25,0,23211804,17,5531
79005,32,0,23211804,18,5531
79005,49,0,23211804,19,5531
79005,2,1,23212063,20,38094
79005,25,1,23212063,21,38094
79005,45,1,23212063,22,38094
79005,2,0,23212220,23,23594
79005,25,0,23212220,24,23594
79005,45,0,23212220,25,23594
79005,2,0,23212555,26,9579
79005,25,0,23212555,27,9579
79005,32,0,23212555,28,9579
79005,49,0,23212555,29,9579
79005,2,0,23212656,30,27626
79005,25,0,23212656,31,27626
79005,45,0,23212656,32,27626
79005,2,1,23212896,33,33156
79005,25,1,23212896,34,33156
79005,45,1,23212896,35,33156
79005,34,0,23327023,36,28479
79005,34,0,23327183,37,574034
79005,34,1,23328302,38,173394
79005,34,1,23328679,39,12771
79005,34,1,23328708,40,32661
79005,2,0,25087909,41,35935
79005,25,0,25087909,42,35935
79005,32,0,25087909,43,35935
79005,49,0,25087909,44,35935
79005,2,0,25088040,45,43657
79005,25,0,25088040,46,43657
79005,45,0,25088040,47,43657
79005,2,1,25088126,48,12853
79005,25,1,25088126,49,12853
79005,45,1,25088126,50,12853
79005,2,0,25088141,51,9740
79005,25,0,25088141,52,9740
79005,45,0,25088141,53,9740
79005,2,0,25088179,54,8889
79005,25,0,25088179,55,8889
79005,32,0,25088179,56,8889
79005,49,0,25088179,57,8889
79005,2,0,25088234,58,13388
79005,25,0,25088234,59,13388
79005,45,0,25088234,60,13388
79005,2,0,25088308,61,6413
79005,25,0,25088308,62,6413
79005,32,0,25088308,63,6413
79005,49,0,25088308,64,6413
79005,2,0,25088361,65,5516
79005,25,0,25088361,66,5516
79005,32,0,25088361,67,5516
79005,49,0,25088361,68,5516
79005,31,1,28741937,69,18452
79005,31,0,28742005,70,39905
79005,31,1,28742240,71,9734
79005,31,0,28742297,72,30078
79005,31,0,28742445,73,26937
79005,31,1,28742820,74,23718
79005,31,1,28742928,75,8953
79005,31,0,28743201,76,35062
79005,31,0,28743388,77,16766
79005,31,0,28743553,78,31718
79005,31,0,28743718,79,24047
79005,31,1,28743865,80,16516
79005,31,1,28743949,81,16344
79005,31,0,28744037,82,15906
79005,31,0,28744202,83,26422
79005,31,0,28744486,84,31188
79005,31,0,28744612,85,18796
79005,31,0,28744720,86,340471
79005,31,0,28760049,87,3659
79005,31,0,28760052,88,85472
79005,31,0,28760065,89,2909
79005,31,0,28760207,90,156141
79005,31,1,28760418,91,8299
79005,31,1,28761150,92,8552
79005,31,1,28761191,93,7901
79005,31,1,28762069,94,57309
79005,31,0,28762177,95,12150
79005,31,1,28762567,96,15283
79005,31,0,28762605,97,6750
79005,31,1,28762650,98,11433
79005,31,0,28762685,99,3810
79005,31,1,28762817,100,11000
79005,31,1,28763043,101,20384
79005,31,1,28763081,102,9417
79005,2,0,29490522,103,56108
79005,25,0,29490522,104,56108
79005,32,0,29490522,105,56108
79005,49,0,29490522,106,56108
79005,2,0,29490862,107,6640
79005,25,0,29490862,108,6640
79005,32,0,29490862,109,6640
79005,49,0,29490862,110,6640
79005,2,0,29490936,111,4203
79005,25,0,29490936,112,4203
79005,32,0,29490936,113,4203
79005,49,0,29490936,114,4203
79005,2,0,29491032,115,7171
79005,25,0,29491032,116,7171
79005,32,0,29491032,117,7171
79005,49,0,29491032,118,7171
79005,2,0,29491120,119,4125
79005,25,0,29491120,120,4125
79005,32,0,29491120,121,4125
79005,49,0,29491120,122,4125
79005,2,0,29491174,123,3296
79005,25,0,29491174,124,3296
79005,32,0,29491174,125,3296
79005,49,0,29491174,126,3296
79005,2,0,29491323,127,55343
79005,25,0,29491323,128,55343
79005,45,0,29491323,129,55343
79005,2,0,29491676,130,9844
79005,25,0,29491676,131,9844
79005,45,0,29491676,132,9844
79005,31,0,29492302,133,2000
79005,31,1,29492350,134,25843
79005,31,1,29492476,135,6938
79005,31,1,29492503,136,26046
79005,31,0,29492751,137,11250
79005,31,0,29492799,138,2468
79005,31,0,29492820,139,2015
79005,31,0,29492860,140,2016
79005,31,0,29492927,141,2000
79005,31,0,29492966,142,1406
79005,31,0,29493069,143,34624
79005,31,1,29493279,144,18766
79005,31,0,29493348,145,20453
79005,31,0,29493623,146,24624
79005,31,0,29493840,147,1828
79005,31,0,29493915,148,2063
79005,31,1,29494052,149,12062
79005,31,1,29494122,150,6922
79005,31,1,29494175,151,7406
79005,31,1,29494201,152,5438
79005,31,1,29494224,153,6203
79005,31,1,29494334,154,7656
79005,31,1,29494386,155,4203
79005,34,1,29495437,156,24750
79005,34,0,29495555,157,7078
79005,34,0,29495605,158,4469
79005,34,0,29495636,159,3484
79005,34,1,29495658,160,3703
79005,31,0,29495738,161,3782
79005,31,0,29495779,162,24312
79005,31,0,29495960,163,2093
79005,31,0,29496013,164,2062
79005,31,0,29496066,165,1328
79005,31,0,29496103,166,2297
79005,31,0,29496151,167,1640
79005,31,0,29947844,168,5531
79005,31,1,29947907,169,8046
79005,31,0,29947947,170,6969
79005,31,0,29948039,171,4719
79005,31,0,29948108,172,4125
79005,31,0,29948148,173,13078
79005,52,0,30284644,174,49798
79005,52,1,30284789,175,18672
79005,52,1,30284834,176,22985
79005,52,1,30284887,177,21547
79005,52,0,30701629,178,195062
79005,52,0,30701926,179,33085
79005,52,0,30702032,180,123086
79005,52,0,30702353,181,39798
79005,52,0,30702455,182,4625
79005,52,0,30738618,183,49663
79005,52,0,30739024,184,32540
79005,52,0,30739265,185,93554
79005,52,0,30739413,186,51443
79005,52,0,30739623,187,24305
79005,52,0,30739775,188,64992
79005,52,0,30739896,189,13040
79005,49,0,30740125,190,348967
79005,49,0,31174568,191,38484
79005,49,0,31174824,192,53047
79005,49,0,31175122,193,2360
79005,49,0,31175173,194,6687
79005,49,1,31175270,195,39203
79005,49,0,31175463,196,30547
79005,49,1,31175583,197,21922
79005,31,0,31178048,198,15266
79005,31,0,31178137,199,12500
79005,31,1,31178209,200,10969
79005,31,1,31178245,201,11157
79005,31,0,31178258,202,10485
79005,31,0,31178424,203,11844
79006,33,1,20801120,0,379190
79006,33,1,20804587,1,93877
79006,33,1,20805348,2,75664
79006,33,1,20806163,3,14577
79006,33,1,20806292,4,9234
79006,33,1,20806407,5,8234
79006,34,0,20806611,6,43999
79006,34,0,21222322,7,27234
79006,34,1,21674324,8,38174
79006,34,0,21674389,9,19985
79006,34,0,21674475,10,18610
79006,34,0,21674502,11,9329
79006,34,1,21674590,12,9156
79006,34,1,21997238,13,60640
79006,34,1,21997547,14,8750
79006,34,0,21997561,15,13093
79006,34,1,21997595,16,9297
79006,34,1,21997604,17,5235
79006,34,1,21997614,18,5531
79006,2,1,23215648,19,218192
79006,25,1,23215648,20,218192
79006,32,1,23215648,21,218192
79006,49,1,23215648,22,218192
79006,2,1,23216649,23,187238
79006,25,1,23216649,24,187238
79006,45,1,23216649,25,187238
79006,2,1,23217907,26,84393
79006,25,1,23217907,27,84393
79006,45,1,23217907,28,84393
79006,31,1,29947228,29,22530
79006,31,1,29947326,30,8562
79006,31,1,29947378,31,8187
79006,31,0,29947468,32,44327
79006,31,0,29947779,33,37186
79006,31,1,29947913,34,5312
79006,31,0,29947936,35,2938
79006,31,1,29947961,36,7765
79006,31,0,29947985,37,23608
79006,31,0,29948071,38,12750
79006,31,0,30332331,39,33844
79006,31,0,30332405,40,18875
79006,31,1,30332460,41,14743
79006,31,1,30332492,42,13087
79006,31,1,30332508,43,13041
79006,31,1,30332542,44,16195
79006,31,1,30332580,45,16070
79006,31,0,30332603,46,15805
79006,31,1,30332692,47,13118
79006,31,0,30332701,48,14180
79006,31,1,30332792,49,6793
79006,31,0,30332816,50,12088
79006,52,1,30677759,51,67345
79006,52,0,30677849,52,58578
79006,52,0,30678015,53,125674
79006,52,0,30685001,54,521078
